run,fit1,node1,fit2,node2
1,81.0,01100101101100101000,63.0,01101001111100110001
1,63.0,01101001111100110001,1.0,11100001111000110000
1,1.0,11100001111000110000,1.0,11100001111000110000
1,1.0,11100001111000110000,1.0,01100101011000110101
1,1.0,01100101011000110101,1.0,01100101011000110101
1,1.0,01100101011000110101,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
1,1.0,00101101011001100110,1.0,00101101011001100110
2,13.0,11101000001001111000,7.0,11101100001001011011
2,7.0,11101100001001011011,7.0,11100010001010011001
2,7.0,11100010001010011001,7.0,11000110001010011110
2,7.0,11000110001010011110,7.0,11100010001010011001
2,7.0,11100010001010011001,1.0,11100110101000010100
2,1.0,11100110101000010100,1.0,11100110101000010100
2,1.0,11100110101000010100,1.0,11100110101000010100
2,1.0,11100110101000010100,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,10101010011010110101
2,1.0,10101010011010110101,1.0,11111100010010110111
2,1.0,11111100010010110111,1.0,11111100010010110111
2,1.0,11111100010010110111,1.0,11111100010010110111
2,1.0,11111100010010110111,1.0,11111100010010110111
2,1.0,11111100010010110111,1.0,11111100010010110111
2,1.0,11111100010010110111,1.0,11111110010000110011
2,1.0,11111110010000110011,1.0,10110011010000010011
2,1.0,10110011010000010011,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010011011000010000
2,1.0,10010011011000010000,1.0,10010001011010010100
2,1.0,10010001011010010100,1.0,10010001011010010100
2,1.0,10010001011010010100,1.0,10010001011010010100
2,1.0,10010001011010010100,1.0,10010001011010010100
2,1.0,10010001011010010100,1.0,10110001010010010111
2,1.0,10110001010010010111,1.0,10110011010000010011
2,1.0,10110011010000010011,1.0,10110010010001001000
3,13.0,01110001000101100011,5.0,11110000010111100000
3,5.0,11110000010111100000,3.0,11111000100111100001
3,3.0,11111000100111100001,3.0,11111000100111100001
3,3.0,11111000100111100001,3.0,11111000100111100001
3,3.0,11111000100111100001,3.0,11101100110111110011
3,3.0,11101100110111110011,3.0,11101100110111110011
3,3.0,11101100110111110011,3.0,11101100110111110011
3,3.0,11101100110111110011,3.0,11101100110111110011
3,3.0,11101100110111110011,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11100101110110110001
3,1.0,11100101110110110001,1.0,11101101100100110101
3,1.0,11101101100100110101,1.0,11101101100100110101
3,1.0,11101101100100110101,1.0,11101101100100110101
3,1.0,11101101100100110101,1.0,11101101100100110101
3,1.0,11101101100100110101,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
3,1.0,01010011100000110110,1.0,01010011100000110110
