run,fit1,node1,fit2,node2
1,1.0,01100101101100101000,1.0,01100101101000111000
1,1.0,01100101101000111000,1.0,01101100111000111101
1,1.0,01101100111000111101,1.0,01101000111100011101
1,1.0,01101000111100011101,1.0,01010100101100011101
1,1.0,01010100101100011101,1.0,01111000101100010101
1,1.0,01111000101100010101,1.0,01110001100100010100
1,1.0,01110001100100010100,1.0,01110101100110000100
1,1.0,01110101100110000100,1.0,01110101100110000100
1,1.0,01110101100110000100,1.0,01100111100110000111
1,1.0,01100111100110000111,1.0,01100111100110000111
1,1.0,01100111100110000111,1.0,01101011100110001011
1,1.0,01101011100110001011,1.0,01101110100110101111
1,1.0,01101110100110101111,1.0,01101110100110101111
1,1.0,01101110100110101111,1.0,01101110100110101111
1,1.0,01101110100110101111,1.0,00110010000110101111
1,1.0,00110010000110101111,1.0,00110011100010100100
1,1.0,00110011100010100100,1.0,10101011100110100100
1,1.0,10101011100110100100,1.0,10101111000110101000
1,1.0,10101111000110101000,1.0,10101110000111101011
1,1.0,10101110000111101011,1.0,10101100010111101110
1,1.0,10101100010111101110,1.0,01100100010111101110
1,1.0,01100100010111101110,1.0,11100000000111101110
1,1.0,11100000000111101110,1.0,11100000000111101110
1,1.0,11100000000111101110,1.0,11000010000111101100
1,1.0,11000010000111101100,1.0,10001000001111111100
1,1.0,10001000001111111100,1.0,10001000011011111111
1,1.0,10001000011011111111,1.0,10001000011011111111
1,1.0,10001000011011111111,1.0,10001000011011111111
1,1.0,10001000011011111111,1.0,00000010011001111110
1,1.0,00000010011001111110,1.0,01001000111001111111
1,1.0,01001000111001111111,1.0,00010000111011111000
1,1.0,00010000111011111000,1.0,00011100111111110001
1,1.0,00011100111111110001,1.0,01011100110101111001
1,1.0,01011100110101111001,1.0,01111100100001111000
1,1.0,01111100100001111000,1.0,11111100010001110011
1,1.0,11111100010001110011,1.0,10111100110011110010
1,1.0,10111100110011110010,1.0,10110000010111110011
1,1.0,10110000010111110011,1.0,10110001010101000011
1,1.0,10110001010101000011,1.0,10101001110101001011
1,1.0,10101001110101001011,1.0,10001111100001001110
1,1.0,10001111100001001110,1.0,10001111101000001101
1,1.0,10001111101000001101,1.0,10001111101000001101
1,1.0,10001111101000001101,1.0,10001011001100001101
1,1.0,10001011001100001101,1.0,10001011111100000110
1,1.0,10001011111100000110,1.0,10001011111000010110
1,1.0,10001011111000010110,1.0,10001011011000110110
1,1.0,10001011011000110110,1.0,10001010011010111111
1,1.0,10001010011010111111,1.0,10001111011010100110
1,1.0,10001111011010100110,1.0,10001111010011100111
1,1.0,10001111010011100111,1.0,10001101011011100110
1,1.0,10001101011011100110,1.0,10000100011111101100
1,1.0,10000100011111101100,1.0,11001100111110101101
1,1.0,11001100111110101101,1.0,10000100111101101101
1,1.0,10000100111101101101,1.0,00100100011101101101
1,1.0,00100100011101101101,1.0,00101100111100111111
1,1.0,00101100111100111111,1.0,01100100111000111110
1,1.0,01100100111000111110,1.0,01000110111000111100
1,1.0,01000110111000111100,1.0,01001010111000111111
1,1.0,01001010111000111111,1.0,01101010101000101110
1,1.0,01101010101000101110,1.0,10101010101000101111
1,1.0,10101010101000101111,1.0,01100110101100101011
1,1.0,01100110101100101011,1.0,11101110001100001011
1,1.0,11101110001100001011,1.0,11101100001101001011
1,1.0,11101100001101001011,1.0,01101101001111000000
1,1.0,01101101001111000000,1.0,00100101001111000100
1,1.0,00100101001111000100,1.0,10101101001111000001
1,1.0,10101101001111000001,1.0,10101100001111101010
1,1.0,10101100001111101010,1.0,11100000011111100010
1,1.0,11100000011111100010,1.0,11000010011111100001
1,1.0,11000010011111100001,1.0,11000010001111000101
1,1.0,11000010001111000101,1.0,10000111001111000000
1,1.0,10000111001111000000,1.0,10000111001111000000
1,1.0,10000111001111000000,1.0,10001011001111000011
1,1.0,10001011001111000011,1.0,01001011001110101000
1,1.0,01001011001110101000,1.0,01001010001111101011
1,1.0,01001010001111101011,1.0,01001010001111101011
1,1.0,01001010001111101011,1.0,01000011000111101010
1,1.0,01000011000111101010,1.0,01000111100011101011
1,1.0,01000111100011101011,1.0,01000111100011101011
1,1.0,01000111100011101011,1.0,01101010100011001111
1,1.0,01101010100011001111,1.0,01100010010011001110
1,1.0,01100010010011001110,1.0,01100011010110001011
1,1.0,01100011010110001011,1.0,11100001011010001000
1,1.0,11100001011010001000,1.0,11101001101010001001
1,1.0,11101001101010001001,1.0,10100101101010011000
1,1.0,10100101101010011000,1.0,00100101101011001010
1,1.0,00100101101011001010,1.0,10100001001011000110
1,1.0,10100001001011000110,1.0,10100001001011001000
1,1.0,10100001001011001000,1.0,00101001001011011001
1,1.0,00101001001011011001,1.0,10001001001011111001
1,1.0,10001001001011111001,1.0,10001011001010111001
1,1.0,10001011001010111001,1.0,00001011001110111010
1,1.0,00001011001110111010,1.0,00101010001110011100
1,1.0,00101010001110011100,1.0,10001110001110011111
1,1.0,10001110001110011111,1.0,10001100001111011111
1,1.0,10001100001111011111,1.0,10010100000111011110
1,1.0,10010100000111011110,1.0,11011100000111011010
1,1.0,11011100000111011010,1.0,11011100001110011001
1,1.0,11011100001110011001,1.0,01110110000010111001
1,1.0,01110110000010111001,1.0,01101110000011111010
1,1.0,01101110000011111010,1.0,10101110000011111011
1,1.0,10101110000011111011,1.0,10101000000111111111
1,1.0,10101000000111111111,1.0,00101001000111101110
1,1.0,00101001000111101110,1.0,00100001000111101111
1,1.0,00100001000111101111,1.0,01100100000111111100
1,1.0,01100100000111111100,1.0,11101100000111110111
1,1.0,11101100000111110111,1.0,11111100100100110101
1,1.0,11111100100100110101,1.0,11011100100100111111
1,1.0,11011100100100111111,1.0,10010010100100111100
1,1.0,10010010100100111100,1.0,10010011100100101001
1,1.0,10010011100100101001,1.0,10010011001000001010
1,1.0,10010011001000001010,1.0,10010011100110001000
1,1.0,10010011100110001000,1.0,00011111100110101001
1,1.0,00011111100110101001,1.0,10011110100110111010
1,1.0,10011110100110111010,1.0,10010110110100111010
1,1.0,10010110110100111010,1.0,10111010110100110010
1,1.0,10111010110100110010,1.0,10110110110100110000
1,1.0,10110110110100110000,1.0,10111010110100110010
1,1.0,10111010110100110010,1.0,10101010111001010001
1,1.0,10101010111001010001,1.0,11101010111000110010
1,1.0,11101010111000110010,1.0,11101110101000101001
1,1.0,11101110101000101001,1.0,11110110101000000001
1,1.0,11110110101000000001,1.0,01111000101100101011
1,1.0,01111000101100101011,1.0,00110101001100001010
1,1.0,00110101001100001010,1.0,00111101001100001001
1,1.0,00111101001100001001,1.0,00000111001101001011
1,1.0,00000111001101001011,1.0,00000111001001011011
1,1.0,00000111001001011011,1.0,11000001001001011011
1,1.0,11000001001001011011,1.0,11000101101001001011
1,1.0,11000101101001001011,1.0,11000101001011001010
1,1.0,11000101001011001010,1.0,10100001001011001000
1,1.0,10100001001011001000,1.0,10101101000111101000
1,1.0,10101101000111101000,1.0,10101111000110101000
1,1.0,10101111000110101000,1.0,10101101000111101000
1,1.0,10101101000111101000,1.0,10101110000111101011
1,1.0,10101110000111101011,1.0,10101110000111101011
1,1.0,10101110000111101011,1.0,10101110100111110010
1,1.0,10101110100111110010,1.0,10100110101110110010
1,1.0,10100110101110110010,1.0,10100010101010110111
1,1.0,10100010101010110111,1.0,10110000101010110100
1,1.0,10110000101010110100,1.0,10110100010010111100
1,1.0,10110100010010111100,1.0,10010000011010111101
1,1.0,10010000011010111101,1.0,10011100110110111101
1,1.0,10011100110110111101,1.0,10110100010110101100
1,1.0,10110100010110101100,1.0,10110100110110001100
1,1.0,10110100110110001100,1.0,10010101110110101011
1,1.0,10010101110110101011,1.0,10111001110110100011
1,1.0,10111001110110100011,1.0,11111000111010100010
1,1.0,11111000111010100010,1.0,11110000111000110000
1,1.0,11110000111000110000,1.0,11110010011000000011
1,1.0,11110010011000000011,1.0,11011000111110001001
1,1.0,11011000111110001001,1.0,01011100101110111000
1,1.0,01011100101110111000,1.0,01011110101010101001
1,1.0,01011110101010101001,1.0,01010111100010101000
1,1.0,01010111100010101000,1.0,01010011100000110110
1,1.0,01010011100000110110,1.0,01111001100000110111
1,1.0,01111001100000110111,1.0,01111110100000110110
1,1.0,01111110100000110110,1.0,01111010100100010110
1,1.0,01111010100100010110,1.0,01101111100000110110
1,1.0,01101111100000110110,1.0,00101111110010110100
1,1.0,00101111110010110100,1.0,01100101011010010100
1,1.0,01100101011010010100,1.0,01101101111010110000
1,1.0,01101101111010110000,1.0,11101001110010110100
1,1.0,11101001110010110100,1.0,11101101010010110110
1,1.0,11101101010010110110,1.0,11101101110010010110
1,1.0,11101101110010010110,1.0,11101101010010110110
1,1.0,11101101010010110110,1.0,11100101010011000100
1,1.0,11100101010011000100,1.0,11111001000011000001
1,1.0,11111001000011000001,1.0,11110001000001100010
1,1.0,11110001000001100010,1.0,11010011000001100001
1,1.0,11010011000001100001,1.0,10010011000101100011
1,1.0,10010011000101100011,1.0,10011001001101100001
1,1.0,10011001001101100001,1.0,11001001001101110001
1,1.0,11001001001101110001,1.0,11000101101001110010
1,1.0,11000101101001110010,1.0,11000101101101100010
1,1.0,11000101101101100010,1.0,11101101101100100011
1,1.0,11101101101100100011,1.0,01101101111110100000
1,1.0,01101101111110100000,1.0,11101101101100100011
1,1.0,11101101101100100011,1.0,11101101001100000110
1,1.0,11101101001100000110,1.0,11101000101101000110
