run,fit1,node1,fit2,node2
1,179.0,01100101101100101000,137.0,01101001111100110001
1,137.0,01101001111100110001,9.0,11100001111000110000
1,9.0,11100001111000110000,9.0,11100001111000110000
1,9.0,11100001111000110000,1.0,01100101011000110101
1,1.0,01100101011000110101,1.0,01100101011000110101
1,1.0,01100101011000110101,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01101100011001110111
1,1.0,01101100011001110111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01000010001101110111
1,1.0,01000010001101110111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01001100001101111111
1,1.0,01001100001101111111,1.0,01000101001100111101
1,1.0,01000101001100111101,1.0,01000101001100111101
1,1.0,01000101001100111101,1.0,01000101001100111101
1,1.0,01000101001100111101,1.0,01000101001100111101
2,57.0,01111001000110100110,35.0,11100001001100100100
2,35.0,11100001001100100100,19.0,11101001001010100111
2,19.0,11101001001010100111,19.0,11101001001010100111
2,19.0,11101001001010100111,19.0,11101001001010100111
2,19.0,11101001001010100111,19.0,11101001001010100111
2,19.0,11101001001010100111,13.0,10100101101100100111
2,13.0,10100101101100100111,13.0,10100101101100100111
2,13.0,10100101101100100111,13.0,11100101101000100101
2,13.0,11100101101000100101,1.0,11101101100100110101
2,1.0,11101101100100110101,1.0,11101101100100110101
2,1.0,11101101100100110101,1.0,11101101100100110101
2,1.0,11101101100100110101,1.0,11100101110110110001
2,1.0,11100101110110110001,1.0,11100101110110110001
2,1.0,11100101110110110001,1.0,11100101110110110001
2,1.0,11100101110110110001,1.0,11100101110110110001
2,1.0,11100101110110110001,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11100010110101010000
2,1.0,11100010110101010000,1.0,11100010110101010000
2,1.0,11100010110101010000,1.0,11100000110111010100
2,1.0,11100000110111010100,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,10101101110111100010
2,1.0,10101101110111100010,1.0,10101101110111100010
2,1.0,10101101110111100010,1.0,10101101110111100010
2,1.0,10101101110111100010,1.0,10101101110111100010
2,1.0,10101101110111100010,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
2,1.0,11101100110111110011,1.0,11101100110111110011
