run,fit1,node1,fit2,node2
1,24.0,01100101101100101000,22.0,00100001101101001010
1,22.0,00100001101101001010,6.0,00111000101101001001
1,6.0,00111000101101001001,6.0,01110000101110001011
1,6.0,01110000101110001011,4.0,01100001101110001011
1,4.0,01100001101110001011,2.0,01000101111110011000
1,2.0,01000101111110011000,0.0,01011101001010011000
1,0.0,01011101001010011000,0.0,01111101000010011011
1,0.0,01111101000010011011,0.0,01111101000010011011
1,0.0,01111101000010011011,0.0,01111101000010011011
1,0.0,01111101000010011011,0.0,01111101000010011011
1,0.0,01111101000010011011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01110001010000001111
1,0.0,01110001010000001111,0.0,01110001010000001111
1,0.0,01110001010000001111,0.0,01110001010000001111
1,0.0,01110001010000001111,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111001000001001011
1,0.0,01111001000001001011,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,01111101010011000001
1,0.0,01111101010011000001,0.0,11110000010111100000
1,0.0,11110000010111100000,0.0,11110000010111100000
1,0.0,11110000010111100000,0.0,11110000010111100000
1,0.0,11110000010111100000,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11010100011111000000
1,0.0,11010100011111000000,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11110100010111000011
1,0.0,11110100010111000011,0.0,11110000010111100000
1,0.0,11110000010111100000,0.0,11110000010111100000
1,0.0,11110000010111100000,0.0,11101100010011101100
1,0.0,11101100010011101100,0.0,11101100010011101100
2,8.0,00101010101001001101,8.0,00100010011001001100
2,8.0,00100010011001001100,8.0,00101010111001100111
2,8.0,00101010111001100111,8.0,00101010111001100111
2,8.0,00101010111001100111,2.0,10001010111011100111
2,2.0,10001010111011100111,2.0,10001010111011100111
2,2.0,10001010111011100111,2.0,10001010111011100111
2,2.0,10001010111011100111,0.0,10101010011010110101
2,0.0,10101010011010110101,0.0,10101010011010110101
2,0.0,10101010011010110101,0.0,10101010011010110101
2,0.0,10101010011010110101,0.0,11101010001010010110
2,0.0,11101010001010010110,0.0,11111100101010010011
2,0.0,11111100101010010011,0.0,11111000101010110000
2,0.0,11111000101010110000,0.0,11111100101010010011
2,0.0,11111100101010010011,0.0,11111100101010010011
2,0.0,11111100101010010011,0.0,11111100101010010011
2,0.0,11111100101010010011,0.0,11111100101010010011
2,0.0,11111100101010010011,0.0,11110100011010010010
2,0.0,11110100011010010010,0.0,11110100011010010010
2,0.0,11110100011010010010,0.0,11110100011010010010
2,0.0,11110100011010010010,0.0,11110100011010010010
2,0.0,11110100011010010010,0.0,11110100011010010010
2,0.0,11110100011010010010,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00110110111010010000
2,0.0,00110110111010010000,0.0,00010110101110011000
2,0.0,00010110101110011000,0.0,00010110101110011000
2,0.0,00010110101110011000,0.0,00010110101110011000
2,0.0,00010110101110011000,0.0,00110110100110011011
2,0.0,00110110100110011011,0.0,00110110100110011011
2,0.0,00110110100110011011,0.0,00110110100110011011
2,0.0,00110110100110011011,0.0,00110110100110011011
2,0.0,00110110100110011011,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00010111100010111010
2,0.0,00010111100010111010,0.0,00011011000011101001
2,0.0,00011011000011101001,0.0,00011010010011101111
2,0.0,00011010010011101111,0.0,00011011000011101001
