run,fit1,node1,fit2,node2
1,586.0,01100101101100101000,442.0,01101001111100110001
1,442.0,01101001111100110001,28.0,11100001111000110000
1,28.0,11100001111000110000,28.0,11100001111000110000
1,28.0,11100001111000110000,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01100101011000110101
1,8.0,01100101011000110101,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
1,8.0,01101011011010100000,8.0,01101011011010100000
2,582.0,00001101011001011101,20.0,10001001001001011101
2,20.0,10001001001001011101,20.0,10001001001001011101
2,20.0,10001001001001011101,20.0,10001001001001011101
2,20.0,10001001001001011101,20.0,10001001001001011101
2,20.0,10001001001001011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,10.0,10000000111101011101
2,10.0,10000000111101011101,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
2,6.0,10010100111001010100,6.0,10010100111001010100
