run,fit1,node1,fit2,node2
1,2.0,01100101101100101000,0.0,01100101101000111000
1,0.0,01100101101000111000,0.0,01101100111000111101
1,0.0,01101100111000111101,0.0,01011100011000111110
1,0.0,01011100011000111110,0.0,01011100111010111011
1,0.0,01011100111010111011,0.0,01011000111100111011
1,0.0,01011000111100111011,0.0,01010010111100001001
1,0.0,01010010111100001001,0.0,01010010011110001000
1,0.0,01010010011110001000,0.0,01010010011110001000
1,0.0,01010010011110001000,0.0,01001101111010111011
1,0.0,01001101111010111011,0.0,01011000111000111100
1,0.0,01011000111000111100,0.0,00111000011000111100
1,0.0,00111000011000111100,0.0,00100110011010011100
1,0.0,00100110011010011100,0.0,01101110011010010110
1,0.0,01101110011010010110,0.0,01101100011010111100
1,0.0,01101100011010111100,0.0,01100000011110011101
1,0.0,01100000011110011101,0.0,00101100111110011110
1,0.0,00101100111110011110,0.0,10101100111110001101
1,0.0,10101100111110001101,0.0,10101100111110001101
1,0.0,10101100111110001101,0.0,10101100111110001101
1,0.0,10101100111110001101,0.0,00100000111110111101
1,0.0,00100000111110111101,0.0,00011101110010111100
1,0.0,00011101110010111100,0.0,01011100011000111110
1,0.0,01011100011000111110,0.0,00010100111010111111
1,0.0,00010100111010111111,0.0,00011100110011111111
1,0.0,00011100110011111111,0.0,00011110110010111111
1,0.0,00011110110010111111,0.0,00011110110010111111
1,0.0,00011110110010111111,0.0,00000101111010111111
1,0.0,00000101111010111111,0.0,00010100111010111111
1,0.0,00010100111010111111,0.0,00010110111010011011
1,0.0,00010110111010011011,0.0,01000110111110011011
1,0.0,01000110111110011011,0.0,01000100111110111111
1,0.0,01000100111110111111,0.0,00000100101111111111
1,0.0,00000100101111111111,0.0,00100100111111101001
1,0.0,00100100111111101001,0.0,01101100111111100011
1,0.0,01101100111111100011,0.0,01101100111111100011
1,0.0,01101100111111100011,0.0,01101100111111100011
1,0.0,01101100111111100011,0.0,01101100111111100011
1,0.0,01101100111111100011,0.0,01101001011101000011
1,0.0,01101001011101000011,0.0,11100001011001000011
1,0.0,11100001011001000011,0.0,01100001001001101000
1,0.0,01100001001001101000,0.0,01100001001001101000
1,0.0,01100001001001101000,0.0,00100001001001111010
1,0.0,00100001001001111010,0.0,01101001010001111010
1,0.0,01101001010001111010,0.0,01111000010111110001
1,0.0,01111000010111110001,0.0,01111000010111110001
1,0.0,01111000010111110001,0.0,00110000011101110000
1,0.0,00110000011101110000,0.0,00110000011101110000
1,0.0,00110000011101110000,0.0,00110000011101110000
1,0.0,00110000011101110000,0.0,10101000011101011001
1,0.0,10101000011101011001,0.0,01100110001101010001
1,0.0,01100110001101010001,0.0,01100010101101100010
1,0.0,01100010101101100010,0.0,01010110101001010001
1,0.0,01010110101001010001,0.0,00011110001111010001
1,0.0,00011110001111010001,0.0,01011010001111000010
1,0.0,01011010001111000010,0.0,01010010001101010000
1,0.0,01010010001101010000,0.0,01010010001101010000
1,0.0,01010010001101010000,0.0,01010001011001010000
1,0.0,01010001011001010000,0.0,01010001011001010000
1,0.0,01010001011001010000,0.0,01010001011001010000
1,0.0,01010001011001010000,0.0,00010011001001010000
1,0.0,00010011001001010000,0.0,00010011001001010000
